Collection,Dataset,Clustering Method,Label,Embedding,Original Dimensions,Embedding Dimensions,CF,NCA Score,R,AR,FM,MI,NMI,AMI,A
uci,wine,genie,0,Doc2Vec,178 x 13,178 x 50,"cf: [[30 24  5]
 [36 22 13]
 [17 20 11]] ",nca: 0.07149429060237134 ,r: 0.5431981209928267 ,ar: 0.00792509342082138 ,fm: 0.36250964514837375 ,mi: 0.01993686035999097 ,nmi: 0.018939870248995933 ,ami: 0.008136317994857159 ,a: 0.3539325842696629 
uci,wine,kmeans,0,Doc2Vec,178 x 13,178 x 50,"cf: [[16 24 19]
 [19 21 31]
 [15 12 21]] ",nca: 0.07794968966340421 ,r: 0.5529740366914239 ,ar: 0.00021157917029204938 ,fm: 0.3375357614309114 ,mi: 0.010652080843010309 ,nmi: 0.009799649745851067 ,ami: -0.0007134822945479537 ,a: 0.3258426966292135 
uci,wine,agglomerative,0,Doc2Vec,178 x 13,178 x 50,"cf: [[26 14 19]
 [34 25 12]
 [18 19 11]] ",nca: 0.09837023553751889 ,r: 0.5521487970545293 ,ar: 0.007996214909649552 ,fm: 0.34928513130881306 ,mi: 0.017642149534719126 ,nmi: 0.016382996259433045 ,ami: 0.005831268125058002 ,a: 0.34831460674157305 
uci,wine,spectral,0,Doc2Vec,178 x 13,178 x 50,"cf: [[19 25 15]
 [35 20 16]
 [22 11 15]] ",nca: 0.11459328001909763 ,r: 0.5553227956579699 ,ar: 0.010880179849346378 ,fm: 0.3483268478892948 ,mi: 0.01906000898459667 ,nmi: 0.017624348280313857 ,ami: 0.007135859489742544 ,a: 0.30337078651685395 
uci,wine,gaussianmixture,0,Doc2Vec,178 x 13,178 x 50,"cf: [[27 16 16]
 [24 30 17]
 [12 20 16]] ",nca: 0.10674783162250334 ,r: 0.5575445946803783 ,ar: 0.008974703415138872 ,fm: 0.3423325511650885 ,mi: 0.01887734364912025 ,nmi: 0.017345554801812976 ,ami: 0.006926131668796426 ,a: 0.4101123595505618 
uci,wine,hdbscan,0,Doc2Vec,178 x 13,178 x 50,"cf: [[ 0  0  1  3  0  0  1  1  0  3  1  2  3  4  1  1  2  1  1  4  1  1  2  3
   1  3  1  1  0  1 16]
 [ 1  2  2  1  1  3  1  2  3  0  2  3  1  1  0  3  1  1  1  2  1  1  0  0
   2  4  1  4  3  1 23]
 [ 2  1  0  0  1  0  5  1  2  1  0  1  1  2  1  1  2  1  0  0  1  1  0  3
   0  4  0  0  1  1 15]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]] ",nca: nan ,r: 0.6268647241795213 ,ar: -0.0015202110782234868 ,fm: 0.18847210662157413 ,mi: 0.20718873263713677 ,nmi: 0.10358135786498325 ,ami: -0.001464273140696633 ,a: 0.011235955056179775 
uci,wine,kmodes,0,Doc2Vec,178 x 13,178 x 50,"cf: [[58  0  1]
 [70  1  0]
 [48  0  0]] ",nca: 0.01551682979231317 ,r: 0.3441249285850314 ,ar: -0.0016864471229553282 ,fm: 0.5738386004037014 ,mi: 0.011391404045241992 ,nmi: 0.019717977319689082 ,ami: -0.0015472466012838848 ,a: 0.33146067415730335 
uci,wine,birch,0,Doc2Vec,178 x 13,178 x 50,"cf: [[26 23 10]
 [39 15 17]
 [24 11 13]] ",nca: 0.10497980822789843 ,r: 0.5449755602107536 ,ar: 0.008151641822886822 ,fm: 0.36020307778315236 ,mi: 0.017322060760955882 ,nmi: 0.016316950142178897 ,ami: 0.005599784846365522 ,a: 0.30337078651685395 
uci,wine,minibatchkmeans,0,Doc2Vec,178 x 13,178 x 50,"cf: [[21 25 13]
 [23 22 26]
 [10 21 17]] ",nca: 0.07981469324421098 ,r: 0.5558306354345204 ,ar: 0.003988393198915608 ,fm: 0.33822850397588716 ,mi: 0.018370529107999772 ,nmi: 0.01685886836329346 ,ami: 0.006448822156418763 ,a: 0.33707865168539325 
uci,wine,kmedoids,0,Doc2Vec,178 x 13,178 x 50,"cf: [[13 20 26]
 [25 21 25]
 [18 15 15]] ",nca: 0.05572630699450942 ,r: 0.5545610359931442 ,ar: 3.433970345386403e-05 ,fm: 0.33483321158298524 ,mi: 0.011655605895495746 ,nmi: 0.010685624002143379 ,ami: 0.00022184025106905075 ,a: 0.2752808988764045 
uci,wine,latentdirichletallocation,0,Doc2Vec,178 x 13,178 x 50,"cf: [[16 18 25]
 [ 9 21 41]
 [ 9 17 22]] ",nca: 0.10140894803851364 ,r: 0.5449120802386846 ,ar: 0.010542287706221138 ,fm: 0.3634511013151082 ,mi: 0.015518464817264654 ,nmi: 0.014679322082613487 ,ami: 0.0038899229626309954 ,a: 0.33146067415730335 
uci,wine,spectralcoclustering,0,Doc2Vec,178 x 13,178 x 50,"cf: [[13 20 26]
 [17 30 24]
 [15 21 12]] ",nca: 0.0878565886846503 ,r: 0.552593156859011 ,ar: 0.0021144429364377735 ,fm: 0.34069486527831117 ,mi: 0.012923422054148481 ,nmi: 0.01192395668360177 ,ami: 0.0013990732201916896 ,a: 0.3089887640449438 
uci,wine,bayesiangaussianmixture,0,Doc2Vec,178 x 13,178 x 50,"cf: [[26 23 10]
 [36 18 17]
 [22 15 11]] ",nca: 0.06301971433118492 ,r: 0.5437694407414461 ,ar: -0.0008954916415225331 ,fm: 0.3500043318876338 ,mi: 0.008592844191047194 ,nmi: 0.008053619629753513 ,ami: -0.002696592063010671 ,a: 0.3089887640449438 
uci,wine,genie,0,Base,178 x 13,178 x 13,"cf: [[39 20  0]
 [26  0 45]
 [36  0 12]] ",nca: 0.36139293387443305 ,r: 0.6015996952961341 ,ar: 0.16756309038408324 ,fm: 0.4876661575020969 ,mi: 0.3058906534250565 ,nmi: 0.3031853417081959 ,ami: 0.2951190268242876 ,a: 0.28651685393258425 
uci,wine,kmeans,0,Base,178 x 13,178 x 13,"cf: [[ 0 39 20]
 [45 26  0]
 [12 36  0]] ",nca: 0.36139293387443305 ,r: 0.6015996952961341 ,ar: 0.16756309038408324 ,fm: 0.4876661575020969 ,mi: 0.3058906534250565 ,nmi: 0.3031853417081959 ,ami: 0.2951190268242876 ,a: 0.14606741573033707 
uci,wine,agglomerative,0,Base,178 x 13,178 x 13,"cf: [[39  0 20]
 [26 45  0]
 [36 12  0]] ",nca: 0.36139293387443305 ,r: 0.6015996952961341 ,ar: 0.16756309038408324 ,fm: 0.4876661575020969 ,mi: 0.3058906534250565 ,nmi: 0.3031853417081959 ,ami: 0.2951190268242876 ,a: 0.47191011235955055 
uci,wine,spectral,0,Base,178 x 13,178 x 13,"cf: [[26 33  0]
 [22  4 45]
 [31  5 12]] ",nca: 0.41947909206652345 ,r: 0.6432425569732749 ,ar: 0.21052706203404084 ,fm: 0.4826935791750964 ,mi: 0.2806475958557377 ,nmi: 0.26082906473996087 ,ami: 0.2528926910169274 ,a: 0.23595505617977527 
uci,wine,gaussianmixture,0,Base,178 x 13,178 x 13,"cf: [[ 0 39 20]
 [45 26  0]
 [12 36  0]] ",nca: 0.36139293387443305 ,r: 0.6015996952961341 ,ar: 0.16756309038408324 ,fm: 0.4876661575020969 ,mi: 0.3058906534250565 ,nmi: 0.3031853417081959 ,ami: 0.2951190268242876 ,a: 0.14606741573033707 
uci,wine,hdbscan,0,Base,178 x 13,178 x 13,"cf: [[ 6 14  0  0  0  5  0  0 11  0  0  0  0  3  2  3  0  0  3  4  5  0  1  0
   0  2]
 [ 0  0  6  7  4  5  3  6  0  5  4  5  5  0  2  1  1  5  0  0  0  2  4  3
   1  2]
 [ 0  0  0  0  0  6  0  6  0  1  1  0  3  4  1  0  2  5  0  0  0  2  4  0
   4  9]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0]] ",nca: nan ,r: 0.6720624642925157 ,ar: 0.06889612770617372 ,fm: 0.2214200066224281 ,mi: 0.624052789727626 ,nmi: 0.29610130115821764 ,ami: 0.23509243689301074 ,a: 0.033707865168539325 
uci,wine,kmodes,0,Base,178 x 13,178 x 13,"cf: [[59  0  0]
 [71  0  0]
 [46  1  1]] ",nca: 0.01041666666666663 ,r: 0.3485685266298483 ,ar: 0.005100046421238136 ,fm: 0.5777039489437571 ,mi: 0.014899688428067798 ,nmi: 0.025790650329691963 ,ami: 0.004657160693719418 ,a: 0.33707865168539325 
uci,wine,birch,0,Base,178 x 13,178 x 13,"cf: [[39  0 20]
 [26 45  0]
 [36 12  0]] ",nca: 0.36139293387443305 ,r: 0.6015996952961341 ,ar: 0.16756309038408324 ,fm: 0.4876661575020969 ,mi: 0.3058906534250565 ,nmi: 0.3031853417081959 ,ami: 0.2951190268242876 ,a: 0.47191011235955055 
uci,wine,minibatchkmeans,0,Base,178 x 13,178 x 13,"cf: [[ 0 39 20]
 [45 26  0]
 [12 36  0]] ",nca: 0.36139293387443305 ,r: 0.6015996952961341 ,ar: 0.16756309038408324 ,fm: 0.4876661575020969 ,mi: 0.3058906534250565 ,nmi: 0.3031853417081959 ,ami: 0.2951190268242876 ,a: 0.14606741573033707 
uci,wine,kmedoids,0,Base,178 x 13,178 x 13,"cf: [[ 0 53  6]
 [45  4 22]
 [12  5 31]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.19662921348314608 
uci,wine,latentdirichletallocation,0,Base,178 x 13,178 x 13,"cf: [[33  6 20]
 [ 4 22 45]
 [ 5 31 12]] ",nca: 0.41947909206652345 ,r: 0.6305465625595125 ,ar: 0.18094048915087052 ,fm: 0.46226637109202184 ,mi: 0.20507045111519048 ,nmi: 0.19029457735920297 ,ami: 0.18161533065180446 ,a: 0.37640449438202245 
uci,wine,spectralcoclustering,0,Base,178 x 13,178 x 13,"cf: [[20 39  0]
 [ 0 26 45]
 [ 0 36 12]] ",nca: 0.36139293387443305 ,r: 0.6015996952961341 ,ar: 0.16756309038408324 ,fm: 0.4876661575020969 ,mi: 0.3058906534250565 ,nmi: 0.3031853417081959 ,ami: 0.2951190268242876 ,a: 0.3258426966292135 
uci,wine,bayesiangaussianmixture,0,Base,178 x 13,178 x 13,"cf: [[ 6 53  0]
 [22  4 45]
 [31  5 12]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.12359550561797752 
uci,yeast,genie,0,TFIDF,1484 x 8,1484 x 500,"cf: [[  8   7  65  16   9 102  20   5   1  11]
 [ 36  14  70  22  19 117  25  29  51  46]
 [ 39  41  81  18  48 101  17  21  31  66]
 [  0   5   6  10   2  12   1   1   1   6]
 [  0   2  10   6   3  20   2   3   1   4]
 [  1  11  28  31   9  45   3  13   7  15]
 [  0   0   8   2   2  11   5   2   3   2]
 [  0  13   4   0   1   1   4   5   0   2]
 [  0   0   4   4   0   5   5   1   0   1]
 [  0   0   2   0   0   2   1   0   0   0]] ",nca: 0.1310439937636384 ,r: 0.6958667231317011 ,ar: 0.006320826561734908 ,fm: 0.1882514793981059 ,mi: 0.1129626184990969 ,nmi: 0.059035571982898404 ,ami: 0.044552061761097404 ,a: 0.11522911051212938 
uci,yeast,kmeans,0,TFIDF,1484 x 8,1484 x 500,"cf: [[32 29 10 22 13  5 77 11 23 22]
 [29 71 47 38 20 24 48 69 33 50]
 [30 43 70 47 45 30 30 72 45 51]
 [ 4  3  5  5  6  1  1  4  8  7]
 [ 3  6  5 10  2  0  7  2  6 10]
 [19 16 16 21 15  1  6 15 25 29]
 [ 4  7  2  5  0  1  6  5  2  3]
 [ 2  9  2  2 13  0  0  1  0  1]
 [ 2  6  0  4  1  0  2  1  3  1]
 [ 0  1  0  2  0  0  0  0  0  2]] ",nca: 0.1437063597736203 ,r: 0.7237369432181071 ,ar: 0.017797936550621805 ,fm: 0.16967695219727874 ,mi: 0.10316476969588644 ,nmi: 0.05166767992613304 ,ami: 0.03773829791423293 ,a: 0.13005390835579514 
uci,yeast,agglomerative,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 15  32   6  64  39  32   6  13  24  13]
 [ 84  47  26  52  60  36  42  16  43  23]
 [107  74  30  30  42  38  46  44  33  19]
 [  7   7   0   2   6   3   2   5   2  10]
 [  8  10   0   4  12   3   0   2   6   6]
 [ 19  28   1   3  30  12  12  15  16  27]
 [  2   5   0   5   4   5   5   0   7   2]
 [  2   2   0   0   1   2   1  13   9   0]
 [  1   5   0   2   1   1   0   0   6   4]
 [  0   2   0   0   2   0   0   0   1   0]] ",nca: 0.15181995638493623 ,r: 0.7209806377034967 ,ar: 0.020815605161044883 ,fm: 0.17686036165502292 ,mi: 0.1160689666102096 ,nmi: 0.05856245951011788 ,ami: 0.04461867442412933 ,a: 0.09568733153638814 
uci,yeast,spectral,0,TFIDF,1484 x 8,1484 x 500,"cf: [[14 79  2  8 11  8 14 59 25 24]
 [91 61  9 27 26 14 20 69 58 54]
 [93 28  8 70 18 11 38 94 65 38]
 [ 6  2  0  3  9  1  6  8  7  2]
 [ 2  6  0  4  6  0  3 13 11  6]
 [17  4  0 13 26  3 17 34 33 16]
 [ 6  6  0  1  2  2  1  7  3  7]
 [ 1  0  0  2  0  0 13  4  1  9]
 [ 1  2  0  0  2  0  2  6  1  6]
 [ 0  0  0  0  0  0  0  2  2  1]] ",nca: 0.14855591274422805 ,r: 0.7124690790322669 ,ar: 0.023826392838167638 ,fm: 0.19051342967113558 ,mi: 0.11303956345554574 ,nmi: 0.058608217742676404 ,ami: 0.044497016728601506 ,a: 0.06873315363881402 
uci,yeast,gaussianmixture,0,TFIDF,1484 x 8,1484 x 500,"cf: [[64 10 32  4 18 35 49  4 17 11]
 [40 21 31 25 54 71 56 67 47 17]
 [19 53 35 28 70 46 58 49 48 57]
 [ 5  7  2  1  7  3 12  5  0  2]
 [15  3  3  0  8  6  9  3  0  4]
 [15 15 10 11 36 16 40 11  3  6]
 [ 8  0  3  4  2  8  7  2  1  0]
 [ 1 13  2  1  0  9  2  2  0  0]
 [ 1  0  3  0  3  7  5  1  0  0]
 [ 2  0  1  0  1  1  0  0  0  0]] ",nca: 0.1400703324472359 ,r: 0.7200600516546012 ,ar: 0.014354517214182457 ,fm: 0.169902819884389 ,mi: 0.12444363360151747 ,nmi: 0.06264392841011923 ,ami: 0.048789108321929994 ,a: 0.10377358490566038 
uci,yeast,hdbscan,0,TFIDF,1484 x 8,1484 x 500,"cf: [[  1   0   0 ...   0   0  99]
 [  2   1   3 ...   3   2 178]
 [  1   1   1 ...   3   1 180]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.6882521224370357 ,ar: 0.002639794547963213 ,fm: 0.19214085620051216 ,mi: 0.5087079019398267 ,nmi: 0.18471189951359143 ,ami: 0.040591090375114464 ,a: 0.0020215633423180594 
uci,yeast,kmodes,0,TFIDF,1484 x 8,1484 x 500,"cf: [[242   0   0   1   0   0   0   0   1   0]
 [425   1   0   0   0   0   1   1   0   1]
 [462   0   0   0   0   1   0   0   0   0]
 [ 44   0   0   0   0   0   0   0   0   0]
 [ 50   0   1   0   0   0   0   0   0   0]
 [163   0   0   0   0   0   0   0   0   0]
 [ 35   0   0   0   0   0   0   0   0   0]
 [ 30   0   0   0   0   0   0   0   0   0]
 [ 19   0   0   0   1   0   0   0   0   0]
 [  5   0   0   0   0   0   0   0   0   0]] ",nca: 0.008688559259757546 ,r: 0.2298520700917678 ,ar: 0.0005717269550515511 ,fm: 0.4695205926410133 ,mi: 0.011760764470579381 ,nmi: 0.01323993234186891 ,ami: 0.0014503202594000036 ,a: 0.1637466307277628 
uci,yeast,birch,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 15   7   8   5   5  43   1 101  30  29]
 [ 17  66  24  25   9  66   9 103  78  32]
 [ 43  52  31  44   5  80   9  64  96  39]
 [  7   4   1   2   0  15   0   4   9   2]
 [  2   5   1   3   0  15   0  14   9   2]
 [ 18   8   1   9   0  50   0  24  41  12]
 [  0   3   1   0   0   7   0  13   7   4]
 [ 13   0   0   2   0   2   0   9   2   2]
 [  2   1   0   0   0   7   0   8   1   1]
 [  0   0   0   0   0   2   0   1   2   0]] ",nca: 0.11013086674833156 ,r: 0.6940973440229156 ,ar: 0.004981770393606785 ,fm: 0.18860948424635562 ,mi: 0.09367390046925882 ,nmi: 0.04995220485267834 ,ami: 0.03542838229069098 ,a: 0.11725067385444744 
uci,yeast,minibatchkmeans,0,TFIDF,1484 x 8,1484 x 500,"cf: [[13 81  5 13 22 20 27 11  7 45]
 [26 50 65 24 60 20 70 48 14 52]
 [22 33 50 28 64 27 44 71 61 63]
 [ 6  1  3  1 10 10  3  4  2  4]
 [ 5  7  2  0 11  5  6  4  2  9]
 [17  6 18  3 33 29 16 13  3 25]
 [ 2  6  2  2  3  3  7  5  0  5]
 [ 0  0  2  1  1  4  9  1 10  2]
 [ 3  2  1  0  2  2  6  0  0  4]
 [ 0  0  0  0  2  0  1  0  0  2]] ",nca: 0.14161775195529558 ,r: 0.7225328203012398 ,ar: 0.021395556434047714 ,fm: 0.1756991164054944 ,mi: 0.11898254944554243 ,nmi: 0.05986775357923078 ,ami: 0.04598078990855881 ,a: 0.1105121293800539 
uci,yeast,kmedoids,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 96   0  13  31   2  15  27  10  17  33]
 [103  21  92  56  20  27   8  34  25  43]
 [ 62  34  90  47  12  35  22  79  35  47]
 [  4   4   6   6   1   1   1   3   5  13]
 [ 10   4   2  12   5   1   3   4   5   5]
 [ 19  12  21  30   8   2   4  12  15  40]
 [ 13   2   7   3   0   3   3   0   0   4]
 [  9   0   1   1   1   0   1  11   0   6]
 [  8   2   1   1   1   0   1   0   3   3]
 [  1   0   0   2   1   0   1   0   0   0]] ",nca: 0.12843450397542583 ,r: 0.7111440894377064 ,ar: 0.0210499990228869 ,fm: 0.18868399940284772 ,mi: 0.11513190073133045 ,nmi: 0.05935311298812803 ,ami: 0.04511588406861286 ,a: 0.1597035040431267 
uci,yeast,latentdirichletallocation,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 15  78 124   0   7   8  12   0   0   0]
 [ 36 102 146   0  44  67  34   0   0   0]
 [ 56 126 106   0  24  70  81   0   0   0]
 [  5  20   9   0   1   5   4   0   0   0]
 [  7  14  21   0   1   1   7   0   0   0]
 [ 14  66  46   0  12  10  15   0   0   0]
 [  2  10  16   0   3   4   0   0   0   0]
 [  1  16  10   0   0   1   2   0   0   0]
 [  2   8   9   0   0   1   0   0   0   0]
 [  1   1   3   0   0   0   0   0   0   0]] ",nca: nan ,r: 0.6466812554867111 ,ar: -0.003953677140752708 ,fm: 0.2247427307933697 ,mi: 0.06488241515225047 ,nmi: 0.03898384544262451 ,ami: 0.029656252456721887 ,a: 0.15768194070080863 
uci,yeast,spectralcoclustering,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 21  36  11  31   9  13  59  26  32   6]
 [ 50  36  36  54 104  31  38  23  47  10]
 [ 75  77  27  45  89  72  24  27  20   7]
 [  9   4   2  12   6   4   2   4   1   0]
 [ 14   6   2   6   2   6   8   2   5   0]
 [ 33  11  12  40  25  13  11  13   5   0]
 [  5   3   7   3   7   0   5   4   1   0]
 [  0  11   7   4   2   1   1   2   2   0]
 [  3   2   4   4   1   0   2   2   2   0]
 [  3   1   1   0   0   0   0   0   0   0]] ",nca: 0.14349488331932708 ,r: 0.719919191992628 ,ar: 0.025542870037828767 ,fm: 0.1839806284186006 ,mi: 0.10833565825666143 ,nmi: 0.05517794282283339 ,ami: 0.041185437749500904 ,a: 0.08086253369272237 
uci,yeast,bayesiangaussianmixture,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 45   4  33   7  31  56   7  22  21  18]
 [ 30  50  24  16  35  78  32  50  43  71]
 [ 15  62  38  14  52  52  39  44  44 103]
 [  3   3   8   0   7   4   2   9   3   5]
 [ 12   1   5   0   9   7   0   6   4   7]
 [ 11   9  21   0  23  17   3  33  23  23]
 [  7   1   5   0   5   9   1   2   0   5]
 [  1   8   8   0   2   9   0   0   0   2]
 [  1   0   3   0   4   7   0   3   1   1]
 [  2   0   0   0   2   1   0   0   0   0]] ",nca: 0.11846783093342743 ,r: 0.7178626409278199 ,ar: 0.014865447652058623 ,fm: 0.1732359288879647 ,mi: 0.10247649109264131 ,nmi: 0.051975980001625156 ,ami: 0.03791122080892974 ,a: 0.10849056603773585 
uci,yeast,genie,0,CountVectorizer,1484 x 8,1484 x 500,"cf: [[  8   7  65  16   9 102  20   5   1  11]
 [ 36  14  70  22  19 117  25  29  51  46]
 [ 39  41  81  18  48 101  17  21  31  66]
 [  0   5   6  10   2  12   1   1   1   6]
 [  0   2  10   6   3  20   2   3   1   4]
 [  1  11  28  31   9  45   3  13   7  15]
 [  0   0   8   2   2  11   5   2   3   2]
 [  0  13   4   0   1   1   4   5   0   2]
 [  0   0   4   4   0   5   5   1   0   1]
 [  0   0   2   0   0   2   1   0   0   0]] ",nca: 0.1310439937636384 ,r: 0.6958667231317011 ,ar: 0.006320826561734908 ,fm: 0.1882514793981059 ,mi: 0.1129626184990969 ,nmi: 0.059035571982898404 ,ami: 0.044552061761097404 ,a: 0.11522911051212938 
