wut,z1,latentdirichletallocation,0,Base,192 x 2,192 x 2,"cf: [[32 32  0]
 [15 24 25]
 [ 0 14 50]] ",nca: 0.328125 ,r: 0.6541775741710296 ,ar: 0.22501652500699074 ,fm: 0.48534618851610595 ,mi: 0.31505905165113646 ,nmi: 0.28928727814877786 ,ami: 0.282319801969777 ,a: 0.5520833333333334 
wut,z1,spectralcoclustering,0,Base,192 x 2,192 x 2,"cf: [[28 26 10]
 [36  0 28]
 [21  0 43]] ",nca: 0.3203125 ,r: 0.59396815008726 ,ar: 0.12165221382099307 ,fm: 0.4367447249933876 ,mi: 0.21698115909020535 ,nmi: 0.20722103612788656 ,ami: 0.19909079393647108 ,a: 0.3697916666666667 
wut,z1,bayesiangaussianmixture,0,Base,192 x 2,192 x 2,"cf: [[33 31  0]
 [33 31  0]
 [33 31  0]] ",nca: nan ,r: 0.49721858638743455 ,ar: -0.0070206622275675945 ,fm: 0.40091564896976223 ,mi: 0.0 ,nmi: 0.0 ,ami: -0.005911612472674558 ,a: 0.3333333333333333 
wut,z2,genie,0,UMAP_local,900 x 2,900 x 2,"cf: [[  0 335 165   0   0]
 [  0   0   0  77 123]
 [100   0   0   0   0]
 [  0  50   0   0   0]
 [  0   0  50   0   0]] ",nca: 0.65375 ,r: 0.7781584476578914 ,ar: 0.5012314115401715 ,fm: 0.6681028393012712 ,mi: 0.9313329083101292 ,nmi: 0.7008213971702005 ,ami: 0.6987588544540837 ,a: 0.0 
wut,z2,kmeans,0,UMAP_local,900 x 2,900 x 2,"cf: [[165 335   0   0   0]
 [  0   0 200   0   0]
 [  0   0   0 100   0]
 [  0   0   0   0  50]
 [ 50   0   0   0   0]] ",nca: 0.9175 ,r: 0.842973674453096 ,ar: 0.6433739639136113 ,fm: 0.7658145662773138 ,mi: 1.0965149141634538 ,nmi: 0.8198510742645512 ,ami: 0.8186107470684582 ,a: 0.18333333333333332 
wut,z2,agglomerative,0,UMAP_local,900 x 2,900 x 2,"cf: [[165   0 335   0   0]
 [  0 200   0   0   0]
 [  0   0   0 100   0]
 [  0   0   0   0  50]
 [ 50   0   0   0   0]] ",nca: 0.9175 ,r: 0.842973674453096 ,ar: 0.6433739639136113 ,fm: 0.7658145662773138 ,mi: 1.0965149141634538 ,nmi: 0.8198510742645512 ,ami: 0.8186107470684582 ,a: 0.40555555555555556 
wut,z2,spectral,0,UMAP_local,900 x 2,900 x 2,"cf: [[500   0   0   0   0]
 [  0 200   0   0   0]
 [  0   0   0   0 100]
 [  0   0  50   0   0]
 [  0   0   0  50   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.22607605036617 ,nmi: 0.9999999999999998 ,ami: 0.9999999999999998 ,a: 0.7777777777777778 
wut,z2,gaussianmixture,0,UMAP_local,900 x 2,900 x 2,"cf: [[151   0 184 165   0]
 [  0 200   0   0   0]
 [  0   0   0   0 100]
 [  0   0   0  50   0]
 [  0   0   0  50   0]] ",nca: 0.592 ,r: 0.7477221604251638 ,ar: 0.4131107143880107 ,fm: 0.5964583200818868 ,mi: 0.9539148279773494 ,nmi: 0.6841757321736054 ,ami: 0.6821137012897796 ,a: 0.44555555555555554 
wut,z2,hdbscan,0,UMAP_local,900 x 2,900 x 2,"cf: [[  0   0   0   0   0   0]
 [  0   0   0   0 500   0]
 [  0   0 200   0   0   0]
 [  0 100   0   0   0   0]
 [ 50   0   0   0   0   0]
 [  0   0   0  50   0   0]] ",nca: nan ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.22607605036617 ,nmi: 0.9999999999999998 ,ami: 0.9999999999999998 ,a: 0.2222222222222222 
wut,z2,kmodes,0,UMAP_local,900 x 2,900 x 2,"cf: [[500   0   0   0   0]
 [198   0   0   1   1]
 [ 98   1   1   0   0]
 [ 50   0   0   0   0]
 [ 50   0   0   0   0]] ",nca: 0.0037499999999999756 ,r: 0.3817871709306637 ,ar: 0.006003772959689914 ,fm: 0.6133985512185597 ,mi: 0.008248744494621683 ,nmi: 0.013085524051519122 ,ami: 0.004463975705438991 ,a: 0.5566666666666666 
wut,z2,birch,0,UMAP_local,900 x 2,900 x 2,"cf: [[335   0 165   0   0]
 [  0 200   0   0   0]
 [  0   0   0 100   0]
 [  0   0   0   0  50]
 [  0   0  50   0   0]] ",nca: 0.9175 ,r: 0.842973674453096 ,ar: 0.6433739639136113 ,fm: 0.7658145662773138 ,mi: 1.0965149141634538 ,nmi: 0.8198510742645512 ,ami: 0.8186107470684582 ,a: 0.5944444444444444 
wut,z2,minibatchkmeans,0,UMAP_local,900 x 2,900 x 2,"cf: [[335 165   0   0   0]
 [  0   0   0   0 200]
 [  0   0 100   0   0]
 [ 50   0   0   0   0]
 [  0   0   0  50   0]] ",nca: 0.8325 ,r: 0.8219626745766901 ,ar: 0.6003902021333589 ,fm: 0.7365872759939827 ,mi: 1.0608940445128452 ,nmi: 0.8039233413447179 ,ami: 0.8025541269400945 ,a: 0.48333333333333334 
wut,z2,latentdirichletallocation,0,UMAP_local,900 x 2,900 x 2,"cf: [[321  86   9  56  28]
 [  0   0 124   0  76]
 [  0   0 100   0   0]
 [  0   0   0  50   0]
 [  0   0   0  50   0]] ",nca: 0.5055000000000001 ,r: 0.7482412557162279 ,ar: 0.4237783896099888 ,fm: 0.6085300759868252 ,mi: 0.755165227008471 ,nmi: 0.5550347649103873 ,ami: 0.5520470160639089 ,a: 0.5233333333333333 
wut,z2,spectralcoclustering,0,UMAP_local,900 x 2,900 x 2,"cf: [[  0  91 218   0 191]
 [  0 200   0   0   0]
 [  0 100   0   0   0]
 [  0   0   0  50   0]
 [ 50   0   0   0   0]] ",nca: 0.609 ,r: 0.6881547398343839 ,ar: 0.30670960878894477 ,fm: 0.5407486292480949 ,mi: 0.7781916626408053 ,nmi: 0.6028203080996632 ,ami: 0.5999595812881041 ,a: 0.2777777777777778 
wut,z2,bayesiangaussianmixture,0,UMAP_local,900 x 2,900 x 2,"cf: [[335   0 165   0   0]
 [  0   0   0 200   0]
 [  0 100   0   0   0]
 [  0   0   0   0  50]
 [  0   0  50   0   0]] ",nca: 0.9175 ,r: 0.842973674453096 ,ar: 0.6433739639136113 ,fm: 0.7658145662773138 ,mi: 1.0965149141634538 ,nmi: 0.8198510742645512 ,ami: 0.8186107470684582 ,a: 0.37222222222222223 
wut,z2,genie,0,UMAP_global,900 x 2,900 x 2,"cf: [[  0 335  80   0  85]
 [  0   0   0 200   0]
 [100   0   0   0   0]
 [  0  50   0   0   0]
 [  0  50   0   0   0]] ",nca: 0.5425 ,r: 0.7575701396613521 ,ar: 0.46503475235532826 ,fm: 0.6501094209220641 ,mi: 0.8884766116779855 ,nmi: 0.6850595181482546 ,ami: 0.6828287077802089 ,a: 0.0 
wut,z2,kmeans,0,UMAP_global,900 x 2,900 x 2,"cf: [[252   0 248   0   0]
 [  0 200   0   0   0]
 [  0   0   0 100   0]
 [  0   0   0   0  50]
 [ 50   0   0   0   0]] ",nca: 0.8740000000000001 ,r: 0.8143715239154616 ,ar: 0.5767210023449868 ,fm: 0.7185617378930851 ,mi: 1.0754852960073644 ,nmi: 0.800621718140462 ,ami: 0.7992552651088679 ,a: 0.5022222222222222 
wut,z2,agglomerative,0,UMAP_global,900 x 2,900 x 2,"cf: [[253   0 247   0   0]
 [  0 200   0   0   0]
 [  0   0   0 100   0]
 [  0   0   0   0  50]
 [ 50   0   0   0   0]] ",nca: 0.8734999999999999 ,r: 0.8142602892102336 ,ar: 0.5764999585730293 ,fm: 0.7184084862538527 ,mi: 1.0752845513107596 ,nmi: 0.8005387161965106 ,ami: 0.7991715756175265 ,a: 0.5033333333333333 
wut,z2,spectral,0,UMAP_global,900 x 2,900 x 2,"cf: [[500   0   0   0   0]
 [  0 200   0   0   0]
 [  0   0   0 100   0]
 [  0   0  50   0   0]
 [  0   0   0   0  50]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.22607605036617 ,nmi: 1.0 ,ami: 1.0 ,a: 0.8333333333333334 
wut,z2,gaussianmixture,0,UMAP_global,900 x 2,900 x 2,"cf: [[500   0   0   0   0]
 [  0 200   0   0   0]
 [  0   0   0 100   0]
 [  0   0  50   0   0]
 [  0   0   0   0  50]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.22607605036617 ,nmi: 1.0 ,ami: 1.0 ,a: 0.8333333333333334 
wut,z2,hdbscan,0,UMAP_global,900 x 2,900 x 2,"cf: [[  0   0   0   0   0   0]
 [  0   0   0   0 500   0]
 [  0   0 200   0   0   0]
 [  0 100   0   0   0   0]
 [ 50   0   0   0   0   0]
 [  0   0   0  50   0   0]] ",nca: nan ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.22607605036617 ,nmi: 0.9999999999999998 ,ami: 0.9999999999999998 ,a: 0.2222222222222222 
wut,z2,kmodes,0,UMAP_global,900 x 2,900 x 2,"cf: [[497   1   0   1   1]
 [200   0   0   0   0]
 [ 99   0   1   0   0]
 [ 50   0   0   0   0]
 [ 50   0   0   0   0]] ",nca: 0.0030000000000000027 ,r: 0.3768483500185391 ,ar: -0.0019371320520516415 ,fm: 0.6093525896675657 ,mi: 0.004406352544206618 ,nmi: 0.0069900858529783625 ,ami: -0.0016847113980474147 ,a: 0.5533333333333333 
wut,z2,birch,0,UMAP_global,900 x 2,900 x 2,"cf: [[205   0 295   0   0]
 [  0 200   0   0   0]
 [  0   0   0 100   0]
 [  0   0   0   0  50]
 [ 50   0   0   0   0]] ",nca: 0.8975 ,r: 0.825176121616611 ,ar: 0.6011745271158223 ,fm: 0.7359638891115574 ,mi: 1.085849374787706 ,nmi: 0.8079362806521402 ,ami: 0.8066206410141902 ,a: 0.45 
wut,z2,minibatchkmeans,0,UMAP_global,900 x 2,900 x 2,"cf: [[252   0   0   0 248]
 [  0 200   0   0   0]
 [  0   0 100   0   0]
 [  0   0   0  50   0]
 [  0   0   0   0  50]] ",nca: 0.8759999999999999 ,r: 0.8148659003831418 ,ar: 0.5777301060363285 ,fm: 0.7192661827290325 ,mi: 1.0762956285236276 ,nmi: 0.80098336222843 ,ami: 0.7996198179145929 ,a: 0.7244444444444444 
wut,z2,latentdirichletallocation,0,UMAP_global,900 x 2,900 x 2,"cf: [[ 13  30  17 407  33]
 [  0   0   0   0 200]
 [100   0   0   0   0]
 [ 50   0   0   0   0]
 [  0  50   0   0   0]] ",nca: 0.7035 ,r: 0.8615696452848844 ,ar: 0.6945999926956699 ,fm: 0.8021818727775969 ,mi: 0.9052009746886908 ,nmi: 0.7143388536070304 ,ami: 0.7122220236851572 ,a: 0.014444444444444444 
wut,z2,spectralcoclustering,0,UMAP_global,900 x 2,900 x 2,"cf: [[177 125   0 198   0]
 [  0   0 164   0  36]
 [  0 100   0   0   0]
 [  0   0  17   0  33]
 [ 50   0   0   0   0]] ",nca: 0.7190000000000001 ,r: 0.7189173155357805 ,ar: 0.3470316599199558 ,fm: 0.5473058701089947 ,mi: 0.8056343671249603 ,nmi: 0.581130835830905 ,ami: 0.5783712885234127 ,a: 0.19666666666666666 
wut,z2,bayesiangaussianmixture,0,UMAP_global,900 x 2,900 x 2,"cf: [[  0  32   0 468   0]
 [  0   0 200   0   0]
 [100   0   0   0   0]
 [  0   0   0   0  50]
 [  0  50   0   0   0]] ",nca: 0.984 ,r: 0.9590260783586702 ,ar: 0.9111124623249793 ,fm: 0.9439833898591833 ,mi: 1.1651357402387588 ,nmi: 0.9234861256234602 ,ami: 0.9229245878731333 ,a: 0.0 
wut,z2,genie,0,Base,900 x 2,900 x 2,"cf: [[  0  79 421   0   0]
 [  0   0   0 115  85]
 [100   0   0   0   0]
 [  0  50   0   0   0]
 [  0   0  50   0   0]] ",nca: 0.64375 ,r: 0.8318279569892473 ,ar: 0.6328960427257467 ,fm: 0.7636928155792145 ,mi: 0.95327954083684 ,nmi: 0.7409035672191729 ,ami: 0.7390564023910162 ,a: 0.0 
wut,z2,kmeans,0,Base,900 x 2,900 x 2,"cf: [[  0 260 162  78   0]
 [184   0   0   0  16]
 [  0   0   0   0 100]
 [  0   0   0  50   0]
 [  0   0  50   0   0]] ",nca: 0.8599999999999999 ,r: 0.7736250154492647 ,ar: 0.4731286156761601 ,fm: 0.641539836519902 ,mi: 0.950544947373257 ,nmi: 0.6810617785849331 ,ami: 0.6789824016009489 ,a: 0.05555555555555555 
wut,z2,agglomerative,0,Base,900 x 2,900 x 2,"cf: [[  0 134 176   0 190]
 [200   0   0   0   0]
 [  0   0   0 100   0]
 [  0  50   0   0   0]
 [  0   0  50   0   0]] ",nca: 0.845 ,r: 0.7577950809541466 ,ar: 0.43418084028933634 ,fm: 0.6116821600399063 ,mi: 0.9737748588410157 ,nmi: 0.6944732952517351 ,ami: 0.6924907940551416 ,a: 0.0 
wut,z2,spectral,0,Base,900 x 2,900 x 2,"cf: [[387  91   0  22   0]
 [  0   0  85   0 115]
 [  1   0  99   0   0]
 [  1   0   0  49   0]
 [  0  50   0   0   0]] ",nca: 0.82975 ,r: 0.8257965640835496 ,ar: 0.6077455786820483 ,fm: 0.7412777498005617 ,mi: 0.918785063957711 ,nmi: 0.6890455667674441 ,ami: 0.6869096122315262 ,a: 0.5944444444444444 
wut,z2,gaussianmixture,0,Base,900 x 2,900 x 2,"cf: [[500   0   0   0   0]
 [  0 200   0   0   0]
 [  0   0   0 100   0]
 [  0   0  50   0   0]
 [  0   0   0   0  50]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.22607605036617 ,nmi: 1.0 ,ami: 1.0 ,a: 0.8333333333333334 
wut,z2,hdbscan,0,Base,900 x 2,900 x 2,"cf: [[  0   0   0   0   0   0   0]
 [  0   0   0   0   0   0   0]
 [  8   0   0   0   0 492   0]
 [  0 200   0   0   0   0   0]
 [  2   0  98   0   0   0   0]
 [  2   0   0  48   0   0   0]
 [  3   0   0   0  47   0   0]] ",nca: nan ,r: 0.9890223705351625 ,ar: 0.9764699219777034 ,fm: 0.9852881473034104 ,mi: 1.2061685002607803 ,nmi: 0.960840943591428 ,ami: 0.9604693530044875 ,a: 0.0 
wut,z2,kmodes,0,Base,900 x 2,900 x 2,"cf: [[498   1   0   1   0]
 [199   0   0   0   1]
 [100   0   0   0   0]
 [ 49   0   1   0   0]
 [ 50   0   0   0   0]] ",nca: 0.006749999999999978 ,r: 0.378568780126066 ,ar: 0.000829069093179651 ,fm: 0.6107619936913352 ,mi: 0.006197441400114889 ,nmi: 0.009831407501100337 ,ami: 0.0011814316429642584 ,a: 0.5533333333333333 
wut,z2,birch,0,Base,900 x 2,900 x 2,"cf: [[160   0 340   0   0]
 [  0  51   0 149   0]
 [  0 100   0   0   0]
 [  0   0   0   0  50]
 [ 50   0   0   0   0]] ",nca: 0.85625 ,r: 0.8143641082684464 ,ar: 0.5772939152924876 ,fm: 0.71904919829219 ,mi: 0.9907063278848895 ,nmi: 0.7362527736085674 ,ami: 0.7344503937670089 ,a: 0.23444444444444446 
wut,z2,minibatchkmeans,0,Base,900 x 2,900 x 2,"cf: [[265   0 165   0  70]
 [  0 185   0  15   0]
 [  0   1   0  99   0]
 [  0   0   0   0  50]
 [  0   0  50   0   0]] ",nca: 0.8612500000000001 ,r: 0.777236435545668 ,ar: 0.48234808898042814 ,fm: 0.6485750711423722 ,mi: 0.9497201913553834 ,nmi: 0.682190304469774 ,ami: 0.6801122383465695 ,a: 0.5 
wut,z2,latentdirichletallocation,0,Base,900 x 2,900 x 2,"cf: [[  0   0   0 211 289]
 [ 87   0   0 113   0]
 [100   0   0   0   0]
 [  0   4   0  42   4]
 [  0   0   0   0  50]] ",nca: 0.45999999999999996 ,r: 0.6709454949944382 ,ar: 0.2901020299300199 ,fm: 0.5488559333306285 ,mi: 0.5230660774699016 ,nmi: 0.45283710538032673 ,ami: 0.4496764992984553 ,a: 0.10222222222222223 
wut,z2,spectralcoclustering,0,Base,900 x 2,900 x 2,"cf: [[197   0 108 155  40]
 [  0 192   0   8   0]
 [ 73   0  15  11   1]
 [ 45   0   0   5   0]
 [  0   0  15   0  35]] ",nca: 0.5049999999999999 ,r: 0.6866320603139291 ,ar: 0.2792609461917343 ,fm: 0.5019409122610682 ,mi: 0.6341758334927245 ,nmi: 0.46281096279696815 ,ami: 0.4592306093872687 ,a: 0.49333333333333335 
wut,z2,bayesiangaussianmixture,0,Base,900 x 2,900 x 2,"cf: [[  0   0   0 500   0]
 [200   0   0   0   0]
 [  0   0 100   0   0]
 [  0   0   0   0  50]
 [  0  50   0   0   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.22607605036617 ,nmi: 1.0 ,ami: 1.0 ,a: 0.1111111111111111 
wut,z3,genie,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[  0 400   0   0]
 [300   0   0   0]
 [  0   0 200   0]
 [  0   0   0 100]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 0.3 
wut,z3,kmeans,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[  0   0   0 400]
 [  0 300   0   0]
 [  0   0 200   0]
 [100   0   0   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 0.5 
wut,z3,agglomerative,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[400   0   0   0]
 [  0 300   0   0]
 [  0   0 200   0]
 [  0   0   0 100]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
wut,z3,spectral,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[  0 320  80   0]
 [300   0   0   0]
 [200   0   0   0]
 [  0   0   0 100]] ",nca: 0.6 ,r: 0.8286286286286286 ,ar: 0.6166896165927966 ,fm: 0.7472395417360548 ,mi: 0.9433483923290387 ,nmi: 0.7785446617788487 ,ami: 0.7777104756902494 ,a: 0.1 
wut,z3,gaussianmixture,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[  0   0   0 400]
 [  0 300   0   0]
 [  0   0 200   0]
 [100   0   0   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 0.5 
wut,z3,hdbscan,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[  0   0   0   0   0]
 [  0   0   0 400   0]
 [300   0   0   0   0]
 [  0 200   0   0   0]
 [  0   0 100   0   0]] ",nca: nan ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 0.0 
wut,z3,kmodes,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[398   1   0   1]
 [300   0   0   0]
 [199   0   1   0]
 [100   0   0   0]] ",nca: 0.0024999999999999467 ,r: 0.3013053053053053 ,ar: -0.0005728119967006056 ,fm: 0.5450737968013556 ,mi: 0.0034450274007637475 ,nmi: 0.005285515172048785 ,ami: -0.0006158652776853537 ,a: 0.399 
wut,z3,birch,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[400   0   0   0]
 [  0 300   0   0]
 [  0   0 200   0]
 [  0   0   0 100]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 1.0 
wut,z3,minibatchkmeans,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[  0 400   0   0]
 [  0   0 300   0]
 [200   0   0   0]
 [  0   0   0 100]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 0.1 
wut,z3,latentdirichletallocation,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[  0   0 400   0]
 [138   0   0 162]
 [  0   0   0 200]
 [  9   0  47  44]] ",nca: 0.48666666666666664 ,r: 0.8125865865865866 ,ar: 0.5872820236704756 ,fm: 0.732220168778971 ,mi: 0.7074747703675672 ,nmi: 0.6185320726718382 ,ami: 0.6175229193015108 ,a: 0.044 
wut,z3,spectralcoclustering,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[400   0   0   0]
 [  0 151  80  69]
 [  0 200   0   0]
 [  0   0 100   0]] ",nca: 0.7433333333333333 ,r: 0.8674294294294295 ,ar: 0.6899804066012305 ,fm: 0.7862508719275099 ,mi: 0.9163379062782913 ,nmi: 0.7310228354568631 ,ami: 0.7300443476186259 ,a: 0.551 
wut,z3,bayesiangaussianmixture,0,UMAP_local,1000 x 2,1000 x 2,"cf: [[  0   0 400   0]
 [  0 300   0   0]
 [  0   0   0 200]
 [100   0   0   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 0.3 
wut,z3,genie,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[  0 400   0   0]
 [300   0   0   0]
 [  0   0 200   0]
 [  0   2   0  98]] ",nca: 0.9933333333333333 ,r: 0.998006006006006 ,ar: 0.9952515341491779 ,fm: 0.9966776371750178 ,mi: 1.2672525994131332 ,nmi: 0.9912372624401733 ,ami: 0.9912060710567813 ,a: 0.298 
wut,z3,kmeans,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[ 45   0   0 355]
 [  0 300   0   0]
 [  0   0 200   0]
 [100   0   0   0]] ",nca: 0.9625 ,r: 0.959009009009009 ,ar: 0.9000748784096027 ,fm: 0.9295293610877712 ,mi: 1.1900446638211575 ,nmi: 0.9117079417189841 ,ami: 0.9114005269933957 ,a: 0.545 
wut,z3,agglomerative,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[400   0   0   0]
 [  0 300   0   0]
 [  0   0 200   0]
 [  2   0   0  98]] ",nca: 0.9933333333333333 ,r: 0.998006006006006 ,ar: 0.9952515341491779 ,fm: 0.9966776371750178 ,mi: 1.2672525994131332 ,nmi: 0.9912372624401733 ,ami: 0.9912060710567813 ,a: 0.998 
wut,z3,spectral,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[  0 400   0   0]
 [300   0   0   0]
 [  0   0   0 200]
 [  0   2  98   0]] ",nca: 0.9933333333333333 ,r: 0.998006006006006 ,ar: 0.9952515341491779 ,fm: 0.9966776371750178 ,mi: 1.2672525994131332 ,nmi: 0.9912372624401733 ,ami: 0.9912060710567813 ,a: 0.0 
wut,z3,gaussianmixture,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[ 43   0   0 357]
 [  0 300   0   0]
 [  0   0 200   0]
 [100   0   0   0]] ",nca: 0.9641666666666667 ,r: 0.9606586586586586 ,ar: 0.9041758771864977 ,fm: 0.9324422242457365 ,mi: 1.1924160672801332 ,nmi: 0.9141586053398285 ,ami: 0.9138595054240924 ,a: 0.543 
wut,z3,hdbscan,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[  0   0   0   0   0]
 [  0 400   0   0   0]
 [  0   0   0 300   0]
 [  0   0 200   0   0]
 [ 98   2   0   0   0]] ",nca: nan ,r: 0.998006006006006 ,ar: 0.9952515341491779 ,fm: 0.9966776371750178 ,mi: 1.2672525994131332 ,nmi: 0.9912372624401733 ,ami: 0.9912060710567813 ,a: 0.4 
wut,z3,kmodes,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[399   1   0   0]
 [298   0   1   1]
 [200   0   0   0]
 [100   0   0   0]] ",nca: 0.0019444444444444524 ,r: 0.3013053053053053 ,ar: -0.0005728119967006056 ,fm: 0.5450737968013556 ,mi: 0.0033276644077968277 ,nmi: 0.005105451617307193 ,ami: -0.0007969971023253639 ,a: 0.399 
wut,z3,birch,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[346  54   0   0]
 [  0   0   0 300]
 [  0   0 200   0]
 [  0 100   0   0]] ",nca: 0.9550000000000001 ,r: 0.9517837837837838 ,ar: 0.8820436905028209 ,fm: 0.916697839103217 ,mi: 1.1800856821752486 ,nmi: 0.9014299113666169 ,ami: 0.9010877650561501 ,a: 0.546 
wut,z3,minibatchkmeans,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[  0  58   0 342]
 [  0   0 300   0]
 [200   0   0   0]
 [  0 100   0   0]] ",nca: 0.9516666666666667 ,r: 0.9486766766766767 ,ar: 0.8742565555199449 ,fm: 0.9111436881572024 ,mi: 1.1759869238259082 ,nmi: 0.8972150341734292 ,ami: 0.8968587083465435 ,a: 0.0 
wut,z3,latentdirichletallocation,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[  0  24   0 376]
 [  1   0 299   0]
 [200   0   0   0]
 [  0  76   0  24]] ",nca: 0.8988888888888887 ,r: 0.9555655655655656 ,ar: 0.8940419903152104 ,fm: 0.9257446953260136 ,mi: 1.1276584108144616 ,nmi: 0.8809453655280776 ,ami: 0.8805221532782888 ,a: 0.024 
wut,z3,spectralcoclustering,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[  0  28 157 215]
 [300   0   0   0]
 [  0 200   0   0]
 [  0   0   0 100]] ",nca: 0.7975 ,r: 0.8573153153153154 ,ar: 0.6483174303302447 ,fm: 0.7485758547102713 ,mi: 0.9980724354427497 ,nmi: 0.7582140725245828 ,ami: 0.7573795791294695 ,a: 0.1 
wut,z3,bayesiangaussianmixture,0,UMAP_global,1000 x 2,1000 x 2,"cf: [[400   0   0   0]
 [  0   0 300   0]
 [  0 200   0   0]
 [  2   0   0  98]] ",nca: 0.9933333333333333 ,r: 0.998006006006006 ,ar: 0.9952515341491779 ,fm: 0.9966776371750178 ,mi: 1.2672525994131332 ,nmi: 0.9912372624401731 ,ami: 0.991206071056781 ,a: 0.498 
wut,z3,genie,0,Base,1000 x 2,1000 x 2,"cf: [[  0 400   0   0]
 [194   0   0 106]
 [ 35   0 165   0]
 [  0 100   0   0]] ",nca: 0.4905555555555556 ,r: 0.8535955955955956 ,ar: 0.6641122521401077 ,fm: 0.7726641244226273 ,mi: 0.9317323402610675 ,nmi: 0.7456311640971138 ,ami: 0.7447044530241196 ,a: 0.165 
wut,z3,kmeans,0,Base,1000 x 2,1000 x 2,"cf: [[  0   0   0 400]
 [  0 300   0   0]
 [  0   0 200   0]
 [100   0   0   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 0.5 
wut,z3,agglomerative,0,Base,1000 x 2,1000 x 2,"cf: [[400   0   0   0]
 [  0   0 300   0]
 [  0 200   0   0]
 [  0   0   0 100]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.2798542258336676 ,nmi: 1.0 ,ami: 1.0 ,a: 0.5 
wut,z3,spectral,0,Base,1000 x 2,1000 x 2,"cf: [[  0 400   0   0]
 [300   0   0   0]
 [  3   0   0 197]
 [  0   5  94   1]] ",nca: 0.975 ,r: 0.9914774774774775 ,ar: 0.9797562402161645 ,fm: 0.9858746043856308 ,mi: 1.2297967737382738 ,nmi: 0.9643091477827326 ,ami: 0.9641817667472039 ,a: 0.001 
wut,z3,gaussianmixture,0,Base,1000 x 2,1000 x 2,"cf: [[  0   0   0 400]
 [  0 300   0   0]
 [  0   0 200   0]
 [ 98   0   0   2]] ",nca: 0.9933333333333333 ,r: 0.998006006006006 ,ar: 0.9952515341491779 ,fm: 0.9966776371750178 ,mi: 1.2672525994131332 ,nmi: 0.9912372624401733 ,ami: 0.9912060710567813 ,a: 0.502 
