Collection,Dataset,Clustering Method,Label,Embedding,Original Dimensions,Embedding Dimensions,CF,NCA Score,R,AR,FM,MI,NMI,AMI,A
fcps,tetra,birch,0,Base,400 x 3,400 x 3,"cf: [[100   0   0   0]
 [  0   0 100   0]
 [  0 100   0   0]
 [  0   0   0 100]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.38629436111989 ,nmi: 1.0 ,ami: 1.0 ,a: 0.5 
fcps,tetra,minibatchkmeans,0,Base,400 x 3,400 x 3,"cf: [[100   0   0   0]
 [  0   0 100   0]
 [  0   0   0 100]
 [  0 100   0   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.38629436111989 ,nmi: 1.0 ,ami: 1.0 ,a: 0.25 
fcps,tetra,kmedoids,0,Base,400 x 3,400 x 3,"cf: [[100   0   0   0]
 [  0   0 100   0]
 [  0   0   0 100]
 [  0 100   0   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.38629436111989 ,nmi: 1.0 ,ami: 1.0 ,a: 0.25 
fcps,tetra,latentdirichletallocation,0,Base,400 x 3,400 x 3,"cf: [[100   0   0   0]
 [  0  96   0   4]
 [  0   0   0 100]
 [  0   0 100   0]] ",nca: 0.9866666666666667 ,r: 0.9901754385964913 ,ar: 0.973675813012235 ,fm: 0.9802100960994641 ,mi: 1.343908217451355 ,nmi: 0.969564776317821 ,ami: 0.9693130436973078 ,a: 0.49 
fcps,tetra,spectralcoclustering,0,Base,400 x 3,400 x 3,"cf: [[100   0   0   0]
 [  0   0   0 100]
 [  0 100   0   0]
 [  0   0 100   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.38629436111989 ,nmi: 1.0 ,ami: 1.0 ,a: 0.25 
fcps,tetra,bayesiangaussianmixture,0,Base,400 x 3,400 x 3,"cf: [[  0   0   0 100]
 [100   0   0   0]
 [  0 100   0   0]
 [  0   0 100   0]] ",nca: 1.0 ,r: 1.0 ,ar: 1.0 ,fm: 1.0 ,mi: 1.38629436111989 ,nmi: 1.0 ,ami: 1.0 ,a: 0.0 
fcps,twodiamonds,genie,0,TFIDF,800 x 2,800 x 500,"cf: [[129 271]
 [399   1]] ",nca: 0.675 ,r: 0.7274718397997497 ,ar: 0.4550127590143821 ,fm: 0.7413365251141616 ,mi: 0.3179279382233109 ,nmi: 0.47658832351304503 ,ami: 0.4760964128986492 ,a: 0.1625 
fcps,twodiamonds,kmeans,0,TFIDF,800 x 2,800 x 500,"cf: [[391   9]
 [103 297]] ",nca: 0.7200000000000002 ,r: 0.7588986232790988 ,ar: 0.5178298594561548 ,fm: 0.7653766631285538 ,mi: 0.3262542074025651 ,nmi: 0.480342964774184 ,ami: 0.479863372676756 ,a: 0.86 
fcps,twodiamonds,agglomerative,0,TFIDF,800 x 2,800 x 500,"cf: [[400   0]
 [167 233]] ",nca: 0.5825 ,r: 0.6692396745932415 ,ar: 0.33862277685914927 ,fm: 0.6976913666595699 ,mi: 0.2635310059388893 ,nmi: 0.40655368505270584 ,ami: 0.4059795501992579 ,a: 0.79125 
fcps,twodiamonds,spectral,0,TFIDF,800 x 2,800 x 500,"cf: [[  2 398]
 [264 136]] ",nca: 0.655 ,r: 0.7141551939924906 ,ar: 0.42838987963127617 ,fm: 0.7300754806795543 ,mi: 0.2996777105779208 ,nmi: 0.45095437875677796 ,ami: 0.4504363787660641 ,a: 0.1725 
fcps,twodiamonds,gaussianmixture,0,TFIDF,800 x 2,800 x 500,"cf: [[317  83]
 [ 43 357]] ",nca: 0.685 ,r: 0.7342803504380475 ,ar: 0.46856652798837106 ,fm: 0.7352834595311251 ,mi: 0.2621979064010679 ,nmi: 0.37964318394318747 ,ami: 0.3790802099958285 ,a: 0.8425 
fcps,twodiamonds,hdbscan,0,TFIDF,800 x 2,800 x 500,"cf: [[  0   0   0 ...   1   0 196]
 [  2   4   3 ...   6   4 183]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5032947434292866 ,ar: 0.005911120361700519 ,fm: 0.3413517384645803 ,mi: 0.3431241004274286 ,nmi: 0.1847763411242638 ,ami: 0.14980875022087606 ,a: 0.005 
fcps,twodiamonds,kmodes,0,TFIDF,800 x 2,800 x 500,"cf: [[399   1]
 [400   0]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.49875 
fcps,twodiamonds,birch,0,TFIDF,800 x 2,800 x 500,"cf: [[396   4]
 [128 272]] ",nca: 0.6699999999999999 ,r: 0.7241051314142678 ,ar: 0.44827584046582863 ,fm: 0.7372334334764779 ,mi: 0.30286087980159065 ,nmi: 0.45289519452132443 ,ami: 0.4523822815927568 ,a: 0.835 
fcps,twodiamonds,minibatchkmeans,0,TFIDF,800 x 2,800 x 500,"cf: [[394   6]
 [106 294]] ",nca: 0.72 ,r: 0.7588986232790988 ,ar: 0.5178342548359308 ,fm: 0.7662831485883462 ,mi: 0.3335109543652567 ,nmi: 0.492372317739883 ,ami: 0.4919025331091739 ,a: 0.86 
fcps,twodiamonds,kmedoids,0,TFIDF,800 x 2,800 x 500,"cf: [[386  14]
 [113 287]] ",nca: 0.6825000000000001 ,r: 0.7325688360450563 ,ar: 0.46517788840472857 ,fm: 0.7405391866170166 ,mi: 0.28869169955510116 ,nmi: 0.42600454899658696 ,ami: 0.42547359531436774 ,a: 0.84125 
fcps,twodiamonds,latentdirichletallocation,0,TFIDF,800 x 2,800 x 500,"cf: [[302  98]
 [ 94 306]] ",nca: 0.52 ,r: 0.6347434292866082 ,ar: 0.2694858058288464 ,fm: 0.6343040457068091 ,mi: 0.142085786228266 ,nmi: 0.2049938528859345 ,ami: 0.20427498564601837 ,a: 0.76 
fcps,twodiamonds,spectralcoclustering,0,TFIDF,800 x 2,800 x 500,"cf: [[370  30]
 [137 263]] ",nca: 0.5825 ,r: 0.6692396745932415 ,ar: 0.3385376259611558 ,fm: 0.6807005796540895 ,mi: 0.20239752752806958 ,nmi: 0.299831122620828 ,ami: 0.29918090750443405 ,a: 0.79125 
fcps,twodiamonds,bayesiangaussianmixture,0,TFIDF,800 x 2,800 x 500,"cf: [[177 223]
 [365  35]] ",nca: 0.47 ,r: 0.6099624530663329 ,ar: 0.2200468591410736 ,fm: 0.6337973598370896 ,mi: 0.13712190333600405 ,nmi: 0.20746392353749188 ,ami: 0.20671209351753683 ,a: 0.265 
fcps,twodiamonds,genie,0,CountVectorizer,800 x 2,800 x 500,"cf: [[387  13]
 [284 116]] ",nca: 0.25750000000000006 ,r: 0.5325688360450563 ,ar: 0.06567362831346359 ,fm: 0.6306526749529617 ,mi: 0.06899712129118557 ,nmi: 0.12159325286540368 ,ami: 0.1206207706683519 ,a: 0.62875 
fcps,twodiamonds,kmeans,0,CountVectorizer,800 x 2,800 x 500,"cf: [[ 58 342]
 [261 139]] ",nca: 0.5074999999999998 ,r: 0.6283135168961201 ,ar: 0.2566640666279672 ,fm: 0.6354719887866969 ,mi: 0.14259036930276528 ,nmi: 0.20882436757652484 ,ami: 0.20809808691334877 ,a: 0.24625 
fcps,twodiamonds,agglomerative,0,CountVectorizer,800 x 2,800 x 500,"cf: [[ 74 326]
 [294 106]] ",nca: 0.5499999999999998 ,r: 0.6508135168961201 ,ar: 0.3016315407996728 ,fm: 0.6514972852416198 ,mi: 0.16138715984555166 ,nmi: 0.2333717260270637 ,ami: 0.23267692584120372 ,a: 0.225 
fcps,twodiamonds,spectral,0,CountVectorizer,800 x 2,800 x 500,"cf: [[ 20 380]
 [171 229]] ",nca: 0.37749999999999995 ,r: 0.5707165206508135 ,ar: 0.14172532343473565 ,fm: 0.6264726107560251 ,mi: 0.10907840392055196 ,nmi: 0.17553908322933343 ,ami: 0.17470664886408127 ,a: 0.31125 
fcps,twodiamonds,gaussianmixture,0,CountVectorizer,800 x 2,800 x 500,"cf: [[317  83]
 [ 85 315]] ",nca: 0.5800000000000001 ,r: 0.6677847309136421 ,ar: 0.3355684418681566 ,fm: 0.6673725893683222 ,mi: 0.17919684689733728 ,nmi: 0.2585287334847012 ,ami: 0.25785829229106805 ,a: 0.79 
fcps,twodiamonds,hdbscan,0,CountVectorizer,800 x 2,800 x 500,"cf: [[  1   0   0 ...   5   6 192]
 [  1   4   3 ...   0   0 186]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5089080100125156 ,ar: 0.017156658494399717 ,fm: 0.352958098520005 ,mi: 0.3411059819701252 ,nmi: 0.19308797057435695 ,ami: 0.16138896724690105 ,a: 0.00625 
fcps,twodiamonds,kmodes,0,CountVectorizer,800 x 2,800 x 500,"cf: [[400   0]
 [399   1]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.50125 
fcps,twodiamonds,birch,0,CountVectorizer,800 x 2,800 x 500,"cf: [[302  98]
 [280 120]] ",nca: 0.05499999999999994 ,r: 0.5008886107634544 ,ar: 0.002034559893781942 ,fm: 0.5496809803481938 ,mi: 0.0019098629479996077 ,nmi: 0.0029867818672579547 ,ami: 0.0020088489191880166 ,a: 0.5275 
fcps,twodiamonds,minibatchkmeans,0,CountVectorizer,800 x 2,800 x 500,"cf: [[ 40 360]
 [212 188]] ",nca: 0.43000000000000016 ,r: 0.5919399249061327 ,ar: 0.18401855621510546 ,fm: 0.6189424377746633 ,mi: 0.11482845734584451 ,nmi: 0.17448611850358986 ,ami: 0.17369958327470392 ,a: 0.285 
fcps,twodiamonds,kmedoids,0,CountVectorizer,800 x 2,800 x 500,"cf: [[332  68]
 [114 286]] ",nca: 0.5449999999999999 ,r: 0.648072590738423 ,ar: 0.2961557435342002 ,fm: 0.6499661660326909 ,mi: 0.1597699990516885 ,nmi: 0.231606575958615 ,ami: 0.23090843403458455 ,a: 0.7725 
fcps,twodiamonds,latentdirichletallocation,0,CountVectorizer,800 x 2,800 x 500,"cf: [[166 234]
 [232 168]] ",nca: 0.16500000000000004 ,r: 0.5130037546933667 ,ar: 0.026006014222869227 ,fm: 0.5123995940302815 ,mi: 0.013675299183903422 ,nmi: 0.01972946421353273 ,ami: 0.01884309979487521 ,a: 0.4175 
fcps,twodiamonds,spectralcoclustering,0,CountVectorizer,800 x 2,800 x 500,"cf: [[359  41]
 [196 204]] ",nca: 0.4075 ,r: 0.5825062578222778 ,ar: 0.16516829442141703 ,fm: 0.6127463315667726 ,mi: 0.10432290486349569 ,nmi: 0.15936717575532144 ,ami: 0.15856192710329864 ,a: 0.70375 
fcps,twodiamonds,bayesiangaussianmixture,0,CountVectorizer,800 x 2,800 x 500,"cf: [[227 173]
 [  2 398]] ",nca: 0.5625 ,r: 0.6577753441802253 ,ar: 0.31570633169764123 ,fm: 0.6885305746271064 ,mi: 0.24101682400146723 ,nmi: 0.3731179347767653 ,ami: 0.37250931494464157 ,a: 0.78125 
fcps,twodiamonds,genie,0,CharTFIDF,800 x 2,800 x 500,"cf: [[284 116]
 [258 142]] ",nca: 0.06499999999999995 ,r: 0.5014893617021277 ,ar: 0.0031345926854095506 ,fm: 0.5314607591010564 ,mi: 0.002420199566459169 ,nmi: 0.0036617351829707195 ,ami: 0.0027165706159987305 ,a: 0.5325 
fcps,twodiamonds,kmeans,0,CharTFIDF,800 x 2,800 x 500,"cf: [[209 191]
 [219 181]] ",nca: 0.02499999999999991 ,r: 0.4996871088861076 ,ar: -0.0006212054587634737 ,fm: 0.5002890160205422 ,mi: 0.0003140723197712636 ,nmi: 0.0004539134364966426 ,ami: -0.00045148587594530187 ,a: 0.4875 
fcps,twodiamonds,agglomerative,0,CharTFIDF,800 x 2,800 x 500,"cf: [[188 212]
 [206 194]] ",nca: 0.04499999999999993 ,r: 0.5003879849812265 ,ar: 0.0007746864983653357 ,fm: 0.4998183194080691 ,mi: 0.001013070322129328 ,nmi: 0.0014616701511219615 ,ami: 0.0005587222712259054 ,a: 0.4775 
fcps,twodiamonds,spectral,0,CharTFIDF,800 x 2,800 x 500,"cf: [[175 225]
 [208 192]] ",nca: 0.08250000000000002 ,r: 0.5027816020025031 ,ar: 0.005563897180715185 ,fm: 0.5026090591419097 ,mi: 0.003413196301858157 ,nmi: 0.0049274123917950685 ,ami: 0.004027080733342138 ,a: 0.45875 
fcps,twodiamonds,gaussianmixture,0,CharTFIDF,800 x 2,800 x 500,"cf: [[224 176]
 [228 172]] ",nca: 0.010000000000000009 ,r: 0.49942428035043807 ,ar: -0.001131805604618148 ,fm: 0.5030248548230833 ,mi: 5.08604475505936e-05 ,nmi: 7.382739815341078e-05 ,ami: -0.0008359065900742204 ,a: 0.495 
fcps,twodiamonds,hdbscan,0,CharTFIDF,800 x 2,800 x 500,"cf: [[  5   9   3 ...   1   1 104]
 [  1  10   2 ...   4   1 105]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5003598247809762 ,ar: -0.00034392715907220707 ,fm: 0.19340351397337574 ,mi: 0.08972639719068758 ,nmi: 0.039556232901059724 ,ami: 0.005223790846433206 ,a: 0.01875 
fcps,twodiamonds,kmodes,0,CharTFIDF,800 x 2,800 x 500,"cf: [[400   0]
 [399   1]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.50125 
fcps,twodiamonds,birch,0,CharTFIDF,800 x 2,800 x 500,"cf: [[221 179]
 [231 169]] ",nca: 0.02499999999999991 ,r: 0.4996871088861076 ,ar: -0.0006061588419994615 ,fm: 0.5032858113930262 ,mi: 0.00031790804465331446 ,nmi: 0.00046146514470690324 ,ami: -0.00044791617025061826 ,a: 0.4875 
fcps,twodiamonds,minibatchkmeans,0,CharTFIDF,800 x 2,800 x 500,"cf: [[197 203]
 [197 203]] ",nca: 0.0 ,r: 0.49937421777221525 ,ar: -0.0012528505239456542 ,fm: 0.49880339627264536 ,mi: 0.0 ,nmi: 0.0 ,ami: -0.0009042696238137507 ,a: 0.5 
fcps,twodiamonds,kmedoids,0,CharTFIDF,800 x 2,800 x 500,"cf: [[239 161]
 [209 191]] ",nca: 0.07499999999999996 ,r: 0.5021902377972466 ,ar: 0.004396881810654043 ,fm: 0.5051513212281283 ,mi: 0.002856472008993083 ,nmi: 0.004142585292534625 ,ami: 0.0032373852541266873 ,a: 0.5375 
fcps,twodiamonds,latentdirichletallocation,0,CharTFIDF,800 x 2,800 x 500,"cf: [[197 203]
 [205 195]] ",nca: 0.020000000000000018 ,r: 0.49957446808510636 ,ar: -0.0008526002239160331 ,fm: 0.4989536472365789 ,mi: 0.00020001833759231147 ,nmi: 0.0002885680657153575 ,ami: -0.0006153748866052375 ,a: 0.49 
fcps,twodiamonds,spectralcoclustering,0,CharTFIDF,800 x 2,800 x 500,"cf: [[211 189]
 [189 211]] ",nca: 0.05499999999999994 ,r: 0.5008886107634544 ,ar: 0.001775657894736842 ,fm: 0.5002631578947369 ,mi: 0.0015132634762698993 ,nmi: 0.002183177712772977 ,ami: 0.0012809560733037164 ,a: 0.5275 
fcps,twodiamonds,bayesiangaussianmixture,0,CharTFIDF,800 x 2,800 x 500,"cf: [[216 184]
 [227 173]] ",nca: 0.02750000000000008 ,r: 0.499752816020025 ,ar: -0.00048144666200753404 ,fm: 0.5020189222921748 ,mi: 0.0003825968735714502 ,nmi: 0.0005542853639862768 ,ami: -0.00035322902355647637 ,a: 0.48625 
fcps,twodiamonds,genie,0,Hashing,800 x 2,800 x 500,"cf: [[ 86 314]
 [ 77 323]] ",nca: 0.022499999999999964 ,r: 0.4996276595744681 ,ar: -0.00030619362007013067 ,fm: 0.5805044253716897 ,mi: 0.00039021756703794264 ,nmi: 0.0006510655093434684 ,ami: -0.00039552774446659016 ,a: 0.51125 
fcps,twodiamonds,kmeans,0,Hashing,800 x 2,800 x 500,"cf: [[149 251]
 [137 263]] ",nca: 0.030000000000000027 ,r: 0.4998247809762203 ,ar: -0.0002501938320877051 ,fm: 0.5191875697901186 ,mi: 0.0004898908983494432 ,nmi: 0.0007284008958515009 ,ami: -0.0002030314033923001 ,a: 0.515 
fcps,twodiamonds,agglomerative,0,Hashing,800 x 2,800 x 500,"cf: [[275 125]
 [282 118]] ",nca: 0.01750000000000007 ,r: 0.4995275344180225 ,ar: -0.0007533006883719636 ,fm: 0.5362014661683357 ,mi: 0.00018102973662093014 ,nmi: 0.00027698272168583685 ,ami: -0.0006821826889509452 ,a: 0.49125 
fcps,twodiamonds,spectral,0,Hashing,800 x 2,800 x 500,"cf: [[397   3]
 [397   3]] ",nca: 0.0 ,r: 0.49937421777221525 ,ar: -3.726672042127728e-05 ,fm: 0.7013642588721423 ,mi: 8.881784197001252e-16 ,nmi: 2.4092225593049982e-15 ,ami: -0.0019090739826094878 ,a: 0.5 
fcps,twodiamonds,gaussianmixture,0,Hashing,800 x 2,800 x 500,"cf: [[154 246]
 [144 256]] ",nca: 0.02499999999999991 ,r: 0.4996871088861076 ,ar: -0.000545820185516838 ,fm: 0.5151290829653388 ,mi: 0.0003342811510869681 ,nmi: 0.0004939799157183199 ,ami: -0.0004319035654263186 ,a: 0.5125 
fcps,twodiamonds,hdbscan,0,Hashing,800 x 2,800 x 500,"cf: [[ 3  1  4 ...  3  2 73]
 [ 3  4  3 ...  1  1 70]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]] ",nca: nan ,r: 0.5007884856070087 ,ar: 0.0004180435545962577 ,fm: 0.1363587854942036 ,mi: 0.12402533130287141 ,nmi: 0.048547834819340545 ,ami: 0.009605624592991134 ,a: 0.00875 
fcps,twodiamonds,kmodes,0,Hashing,800 x 2,800 x 500,"cf: [[399   1]
 [400   0]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.49875 
fcps,twodiamonds,birch,0,Hashing,800 x 2,800 x 500,"cf: [[276 124]
 [288 112]] ",nca: 0.030000000000000027 ,r: 0.4998247809762203 ,ar: -0.00014132361340925552 ,fm: 0.5397488964801757 ,mi: 0.0005411069427102566 ,nmi: 0.0008326545847180719 ,ami: -0.00013151920853696124 ,a: 0.485 
fcps,twodiamonds,minibatchkmeans,0,Hashing,800 x 2,800 x 500,"cf: [[146 254]
 [135 265]] ",nca: 0.027499999999999858 ,r: 0.499752816020025 ,ar: -0.0003849823642288546 ,fm: 0.5208729779058036 ,mi: 0.0004149207121747489 ,nmi: 0.0006186548237611425 ,ami: -0.0003155063826185888 ,a: 0.51375 
fcps,twodiamonds,kmedoids,0,Hashing,800 x 2,800 x 500,"cf: [[211 189]
 [221 179]] ",nca: 0.02499999999999991 ,r: 0.4996871088861076 ,ar: -0.0006193246069204457 ,fm: 0.5006645963986763 ,mi: 0.0003145467137192215 ,nmi: 0.0004548460333960001 ,ami: -0.0004510482341769881 ,a: 0.4875 
fcps,twodiamonds,latentdirichletallocation,0,Hashing,800 x 2,800 x 500,"cf: [[ 62 338]
 [ 61 339]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: -0.0006455393829001367 ,fm: 0.6074048003955491 ,mi: 6.004547674243188e-06 ,nmi: 1.0700372879855332e-05 ,ami: -0.0011090146131768213 ,a: 0.50125 
fcps,twodiamonds,spectralcoclustering,0,Hashing,800 x 2,800 x 500,"cf: [[140 260]
 [125 275]] ",nca: 0.03750000000000009 ,r: 0.5000782227784731 ,ar: 0.00029757657163989555 ,fm: 0.527257011792895 ,mi: 0.0007938290283475702 ,nmi: 0.0011953388586584748 ,ami: 0.0002523851195613089 ,a: 0.51875 
fcps,twodiamonds,bayesiangaussianmixture,0,Hashing,800 x 2,800 x 500,"cf: [[117 283]
 [133 267]] ",nca: 0.040000000000000036 ,r: 0.5001752190237797 ,ar: 0.0005250014682562988 ,fm: 0.53366038962326 ,mi: 0.0009313877606804133 ,nmi: 0.0014173854518556687 ,ami: 0.0004645234432687697 ,a: 0.48 
fcps,twodiamonds,genie,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[142 258]
 [163 237]] ",nca: 0.05249999999999999 ,r: 0.5007540675844806 ,ar: 0.0015771441594138573 ,fm: 0.5140674727042981 ,mi: 0.0014613892260975647 ,nmi: 0.002152552332116564 ,ami: 0.0012312259865474987 ,a: 0.47375 
fcps,twodiamonds,kmeans,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[133 267]
 [157 243]] ",nca: 0.06000000000000005 ,r: 0.5011764705882353 ,ar: 0.0024459148216686858 ,fm: 0.5191389940322575 ,mi: 0.001948943356291255 ,nmi: 0.0028916282985426657 ,ami: 0.0019642131661661536 ,a: 0.47 
fcps,twodiamonds,agglomerative,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[121 279]
 [154 246]] ",nca: 0.08250000000000002 ,r: 0.5027816020025031 ,ar: 0.005683327052121011 ,fm: 0.5259638919896915 ,mi: 0.00377825810684157 ,nmi: 0.005653372166949247 ,ami: 0.004720601936087633 ,a: 0.45875 
fcps,twodiamonds,spectral,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[129 271]
 [149 251]] ",nca: 0.050000000000000044 ,r: 0.5006257822277848 ,ar: 0.001366413395230462 ,fm: 0.5227949276158408 ,mi: 0.00137910237028388 ,nmi: 0.0020598490343600507 ,ami: 0.0011253962192422098 ,a: 0.475 
fcps,twodiamonds,gaussianmixture,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[144 256]
 [164 236]] ",nca: 0.050000000000000044 ,r: 0.5006257822277848 ,ar: 0.0013162034747320635 ,fm: 0.5130868789624312 ,mi: 0.0013205298160059997 ,nmi: 0.0019425182548440726 ,ami: 0.0010222188255056119 ,a: 0.475 
fcps,twodiamonds,hdbscan,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[  1   1   3 ...   4   5 132]
 [  2   2   3 ...   0   0 128]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5030913642052566 ,ar: 0.005220860764523748 ,fm: 0.24377296558478484 ,mi: 0.26965693232520527 ,nmi: 0.12786777780641087 ,ami: 0.09716333782181162 ,a: 0.00375 
fcps,twodiamonds,kmodes,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[400   0]
 [399   1]] ",nca: 0.0024999999999999467 ,r: 0.4993773466833542 ,ar: 0.0 ,fm: 0.7057802648330319 ,mi: 0.0008672162036881485 ,nmi: 0.0024680570151263234 ,ami: 1.6610608852869483e-16 ,a: 0.50125 
fcps,twodiamonds,birch,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[136 264]
 [161 239]] ",nca: 0.0625 ,r: 0.5013297872340425 ,ar: 0.0027408750161102293 ,fm: 0.5170333266668333 ,mi: 0.0020937037853069884 ,nmi: 0.0030954439571216673 ,ami: 0.00217151919142527 ,a: 0.46875 
fcps,twodiamonds,minibatchkmeans,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[267 133]
 [243 157]] ",nca: 0.06000000000000005 ,r: 0.5011764705882353 ,ar: 0.0024459148216686858 ,fm: 0.5191389940322575 ,mi: 0.001948943356291255 ,nmi: 0.0028916282985426657 ,ami: 0.0019642131661661544 ,a: 0.53 
fcps,twodiamonds,kmedoids,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[137 263]
 [154 246]] ",nca: 0.04249999999999998 ,r: 0.5002784730913642 ,ar: 0.0006483732509195318 ,fm: 0.517941074987633 ,mi: 0.0009759864863760903 ,nmi: 0.0014473076293308423 ,ami: 0.0005190369377891774 ,a: 0.47875 
fcps,twodiamonds,latentdirichletallocation,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[177 223]
 [202 198]] ",nca: 0.0625 ,r: 0.5013297872340425 ,ar: 0.002661456972881226 ,fm: 0.5013942283159862 ,mi: 0.001959817993961943 ,nmi: 0.0028302345509630903 ,ami: 0.00192769325415828 ,a: 0.46875 
fcps,twodiamonds,spectralcoclustering,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[283 117]
 [238 162]] ",nca: 0.11250000000000004 ,r: 0.5057102628285357 ,ar: 0.011532324210849224 ,fm: 0.5273030328305535 ,mi: 0.006988418265152452 ,nmi: 0.010431902911702361 ,ami: 0.00950583663676862 ,a: 0.55625 
fcps,twodiamonds,bayesiangaussianmixture,0,SentenceTransformer,800 x 2,800 x 384,"cf: [[256 144]
 [236 164]] ",nca: 0.050000000000000044 ,r: 0.5006257822277848 ,ar: 0.0013162034747320635 ,fm: 0.5130868789624312 ,mi: 0.0013205298160059997 ,nmi: 0.0019425182548440726 ,ami: 0.0010222188255056119 ,a: 0.525 
fcps,twodiamonds,genie,0,DistilBERT,800 x 2,800 x 768,"cf: [[328  72]
 [299 101]] ",nca: 0.07250000000000001 ,r: 0.5020056320400501 ,ar: 0.004411502816974813 ,fm: 0.57628020439564 ,mi: 0.0038913029836711577 ,nmi: 0.0064040257542297245 ,ami: 0.0053778256958272675 ,a: 0.53625 
fcps,twodiamonds,kmeans,0,DistilBERT,800 x 2,800 x 768,"cf: [[209 191]
 [178 222]] ",nca: 0.07750000000000012 ,r: 0.5023811013767209 ,ar: 0.004761961115511994 ,fm: 0.502021243288322 ,mi: 0.0030093331221408004 ,nmi: 0.004343204857625105 ,ami: 0.0034425904375762436 ,a: 0.53875 
fcps,twodiamonds,agglomerative,0,DistilBERT,800 x 2,800 x 768,"cf: [[248 152]
 [165 235]] ",nca: 0.20750000000000002 ,r: 0.5209292866082603 ,ar: 0.041858340585373126 ,fm: 0.5205828470444074 ,mi: 0.021709124484433073 ,nmi: 0.03133158447028395 ,ami: 0.030455382201060054 ,a: 0.60375 
fcps,twodiamonds,spectral,0,DistilBERT,800 x 2,800 x 768,"cf: [[185 215]
 [220 180]] ",nca: 0.08749999999999991 ,r: 0.5032071339173968 ,ar: 0.006412906012510571 ,fm: 0.5026235429306444 ,mi: 0.0038336277231995064 ,nmi: 0.005531067417817762 ,ami: 0.004631821847401194 ,a: 0.45625 
fcps,twodiamonds,gaussianmixture,0,DistilBERT,800 x 2,800 x 768,"cf: [[207 193]
 [176 224]] ",nca: 0.07750000000000012 ,r: 0.5023811013767209 ,ar: 0.004762896487491503 ,fm: 0.5022084192063633 ,mi: 0.0030116056356082055 ,nmi: 0.004347661726932348 ,ami: 0.0034468055159150254 ,a: 0.53875 
fcps,twodiamonds,hdbscan,0,DistilBERT,800 x 2,800 x 768,"cf: [[  0   3   2 ...   7   4 130]
 [  2   4   3 ...   0   1 105]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.5039111389236546 ,ar: 0.006808738954440922 ,fm: 0.22262871799342795 ,mi: 0.25894445405521394 ,nmi: 0.11549297211524079 ,ami: 0.07951915943599518 ,a: 0.005 
